track_id	s_acousticness	s_danceability	s_energy	s_instrumentalness	s_liveness	s_loudness	s_speechiness	s_valence	s_tempo	genre
TRXYYDW128F4295133	0.0149	0.824	0.408	0.000354	0.0896	-7.832	0.0671	0.764	128.224	Pop_Rock
TRXYZCZ128F421B478	0.0737	0.725	0.594	0.0	0.494	-12.931	0.155	0.924	104.123	International
TRXZAHM128F425C70E	0.964	0.585	0.537	4.98e-05	0.726	-15.279	0.567	0.897	75.244	Electronic
TRXZAMA128F9310108	0.059	0.565	0.852	0.0	0.354	-6.219	0.308	0.901	94.229	Rap
TRXZAQI128EF360A0E	0.507	0.439	0.293	7.59e-05	0.303	-9.189	0.0285	0.356	171.277	Latin
TRXZAWE128F42785CE	0.0358	0.69	0.837	1.43e-05	0.0668	-5.53	0.0457	0.648	100.286	International
TRXZBWI128F428E52D	0.772	0.756	0.829	0.0	0.271	-4.51	0.0792	0.78	104.952	Latin
TRXZCKG128F148B536	0.766	0.65	0.2	0.00188	0.192	-14.792	0.0371	0.213	148.152	Folk
TRXZCMW128F931F69E	0.872	0.639	0.232	0.911	0.137	-15.536	0.0297	0.298	95.103	Jazz
TRXZCXM128F92F5B05	0.333	0.63	0.787	0.0337	0.0533	-6.931	0.0482	0.807	110.557	Blues
TRXZDBJ128F149880E	0.72	0.337	0.283	0.00221	0.0738	-12.42	0.0362	0.31	138.622	Jazz
TRXZEXW128F934FDED	0.0349	0.652	0.78	0.0	0.0611	-5.176	0.359	0.858	91.085	Rap
TRXZFWV128F92FA8A5	0.161	0.387	0.429	0.0	0.351	-8.483	0.0347	0.372	68.018	Latin
TRXZGHT128F1466EDA	0.758	0.332	0.326	0.0	0.114	-11.627	0.0316	0.206	120.515	Country
TRXZGIO128F4277BD1	0.884	0.486	0.53	0.396	0.108	-6.573	0.0288	0.148	148.38	Pop_Rock
TRXZHEC128F4280BB2	0.88	0.673	0.386	0.709	0.0815	-9.55	0.0434	0.599	114.923	Blues
TRXZHFN12903CF0BF3	0.983	0.554	0.0558	0.789	0.1	-17.71	0.0332	0.117	81.111	Electronic
TRXZHNZ128F14ACB4E	0.849	0.273	0.255	0.0283	0.334	-13.454	0.043	0.318	187.912	International
TRXZHOV128F9334915	0.142	0.63	0.852	1.18e-06	0.289	-6.978	0.0489	0.787	155.905	International
TRXZJPW128F92E5950	0.49	0.693	0.635	3.76e-06	0.272	-6.47	0.432	0.781	174.093	Rap
TRXZKMA128F92F68B3	0.92	0.545	0.369	0.00086	0.107	-9.656	0.054	0.567	120.774	International
TRXZKZA128F425CF5C	0.0234	0.661	0.96	0.0681	0.0817	-5.514	0.114	0.785	95.66	Latin
TRXZLDH128F14A5496	0.27	0.647	0.211	0.000124	0.119	-16.258	0.0314	0.658	72.968	Blues
TRXZMIY12903CEBEF0	0.96	0.744	0.156	0.000458	0.0982	-17.311	0.0521	0.557	110.319	International
TRXZOXB128F92F76C5	0.991	0.185	0.0781	0.963	0.0844	-22.897	0.0443	0.0943	83.509	New Age
TRXZPDV128F429372A	0.733	0.755	0.259	0.279	0.117	-13.578	0.0306	0.307	108.719	International
TRXZPND128E0792091	0.131	0.735	0.736	4.34e-06	0.296	-5.378	0.208	0.683	83.209	Electronic
TRXZSEK128F421DC63	0.929	0.58	0.386	0.0	0.104	-13.13	0.141	0.437	167.177	Blues
TRXZSRG12903CA57CC	0.145	0.606	0.675	0.000831	0.665	-9.223	0.0772	0.591	100.427	Blues
TRXZTSQ128F92CFEC2	0.947	0.742	0.0635	0.0	0.108	-16.674	0.106	0.661	115.257	Folk
TRXZTTE128F92F588E	0.154	0.741	0.605	0.0	0.372	-7.347	0.238	0.715	90.27	Rap
TRXZUAH128F9305B69	0.00745	0.564	0.829	0.724	0.362	-6.844	0.0589	0.62	169.565	Electronic
TRXZUJE128F428AA09	0.828	0.661	0.109	0.863	0.109	-19.696	0.0606	0.514	125.589	Blues
TRXZVZW12903CEBC35	0.128	0.497	0.493	0.0273	0.157	-9.246	0.0508	0.239	99.493	Pop_Rock
TRXZWED128F428C06D	0.265	0.53	0.379	0.0	0.277	-9.887	0.0258	0.274	134.964	New Age
TRXZWXY128F422F3C4	0.00393	0.598	0.885	0.0	0.0708	-6.107	0.0326	0.257	119.974	Pop_Rock
TRXZXEO128F931242B	0.274	0.675	0.55	3.89e-06	0.138	-11.539	0.115	0.685	138.169	Latin
TRXZXVP12903CB2E5A	0.745	0.609	0.703	1.64e-05	0.163	-9.422	0.0368	0.889	93.623	Folk
TRXZYFR128F426AE3C	0.879	0.533	0.283	0.0	0.0993	-10.659	0.0441	0.366	81.969	Vocal
TRXZYPV128F4273CA1	0.142	0.574	0.523	0.0	0.128	-13.3	0.0264	0.823	105.741	Latin
TRXZZKC128F4263D59	0.538	0.692	0.706	0.177	0.233	-8.567	0.0562	0.822	152.039	Electronic
TRYAACY128F4266426	0.272	0.614	0.616	0.000199	0.153	-7.429	0.0313	0.428	155.996	Jazz
TRYABFR128F92FB97B	0.659	0.582	0.38	2.18e-05	0.0759	-7.043	0.0275	0.403	118.171	Country
TRYACFR128F427D55B	0.00328	0.904	0.512	0.0	0.276	-9.664	0.0487	0.788	107.886	RnB
TRYACJK128F42A4DCC	0.609	0.647	0.206	0.0	0.126	-14.433	0.0342	0.433	123.886	Latin
TRYAFUB128E078243A	0.31	0.64	0.692	0.91	0.351	-15.241	0.0458	0.686	129.472	Electronic
TRYAGIG128F42650C2	0.255	0.617	0.799	0.0	0.225	-5.767	0.0517	0.788	110.065	Country
TRYAHMF128F933169E	0.444	0.634	0.562	0.893	0.088	-10.796	0.0318	0.078	99.264	New Age
TRYAITK12903CA5D8B	0.0317	0.929	0.599	3.17e-06	0.127	-9.447	0.0898	0.452	103.044	RnB
TRYAJEL128F149076D	0.000877	0.686	0.983	0.396	0.147	-2.754	0.0869	0.795	140.977	Electronic
TRYAJSH12903CBC282	0.424	0.773	0.654	0.0	0.377	-7.55	0.201	0.964	139.934	Reggae
TRYAKEG128F92E9AC0	0.887	0.45	0.184	0.00174	0.0935	-16.162	0.0485	0.356	62.21	Vocal
TRYAKWK128F14938FC	0.0629	0.578	0.718	0.0394	0.097	-6.733	0.0255	0.404	112.014	Pop_Rock
TRYALVD128F424741A	0.6	0.634	0.726	0.000285	0.0499	-12.038	0.0338	0.966	169.853	International
TRYAMSE128F428F39C	0.768	0.605	0.459	0.0	0.0386	-7.539	0.0486	0.879	83.546	Vocal
TRYAOFM128F9327175	0.729	0.505	0.271	0.0	0.118	-9.947	0.0359	0.563	161.191	Folk
TRYAPRR128F42747C4	0.823	0.494	0.198	0.000117	0.111	-16.717	0.0391	0.194	116.246	Vocal
TRYAQDA128F145F17B	0.0426	0.906	0.694	0.0	0.0725	-5.747	0.193	0.769	94.605	Rap
TRYAQPN128F931E961	0.0989	0.749	0.585	0.906	0.102	-10.695	0.0419	0.656	123.028	Electronic
TRYAQSN12903CE006C	0.446	0.608	0.167	0.756	0.1	-15.793	0.0288	0.262	87.954	Blues
TRYASHM128F427D45B	0.61	0.641	0.302	0.00021	0.104	-14.817	0.132	0.41	133.403	Folk
TRYATEN128F92F72E0	0.0539	0.808	0.263	0.807	0.124	-12.854	0.0838	0.0719	113.349	Electronic
TRYATEV12903CEDD42	0.531	0.347	0.461	0.59	0.132	-6.637	0.0285	0.0905	101.39	Jazz
TRYATXL128F92D7370	0.38	0.62	0.723	1.99e-05	0.119	-8.226	0.0315	0.727	106.63	Country
TRYAVUM128F931FF4E	0.499	0.759	0.48	0.0	0.104	-11.958	0.0332	0.965	100.006	Country
TRYAWRC128F9303241	0.00278	0.846	0.819	0.915	0.0701	-8.876	0.0737	0.13	125.049	Electronic
TRYAXRG12903CF5CAB	0.288	0.705	0.453	0.486	0.0402	-15.381	0.0352	0.915	91.407	Jazz
TRYAYLN128F93138B3	0.515	0.658	0.631	0.0147	0.102	-10.396	0.0347	0.729	127.914	Electronic
TRYAYWX128F425CEEF	0.00348	0.515	0.453	0.648	0.057	-18.009	0.0358	0.812	162.384	New Age
TRYAZNA128F4238D9C	0.00117	0.351	0.979	0.000264	0.92	-4.783	0.152	0.276	109.42	Pop_Rock
TRYAZYK128F931C1A5	0.093	0.619	0.367	0.995	0.25	-32.091	0.0771	0.0364	181.845	Electronic
TRYBAMT128F92F2F99	0.107	0.832	0.608	0.0	0.0759	-7.33	0.0508	0.943	148.287	Reggae
TRYBBGH128EF3663CE	0.0118	0.804	0.923	5.84e-05	0.0678	-6.486	0.0767	0.844	134.991	Electronic
TRYBBXB12903CE6A2E	0.16	0.631	0.664	0.000671	0.227	-7.68	0.0309	0.566	115.265	Blues
TRYBDHE128F4292FFB	0.0734	0.71	0.681	0.0	0.326	-6.409	0.0801	0.529	140.081	RnB
TRYBDTF128F426011D	0.226	0.664	0.701	0.766	0.213	-10.618	0.0783	0.49	176.071	New Age
TRYBEAV128F932B324	0.0408	0.788	0.667	0.0	0.345	-9.309	0.215	0.535	97.728	Rap
TRYBESP12903CC4635	0.217	0.697	0.747	0.0	0.335	-7.478	0.231	0.792	93.98	Rap
TRYBFAK128F421A85E	0.409	0.787	0.698	0.000282	0.206	-5.536	0.0281	0.837	106.136	Blues
TRYBGVP128F92FE254	0.919	0.672	0.172	0.0	0.121	-14.438	0.34	0.659	111.788	Folk
TRYBGXC128F93156AC	4.14e-05	0.379	0.908	0.837	0.72	-4.938	0.0539	0.405	136.582	Electronic
TRYBHGH128F9322609	0.0181	0.766	0.645	2.67e-05	0.0822	-6.326	0.228	0.311	96.006	Rap
TRYBHYQ128F14A0748	0.878	0.696	0.176	1.3e-05	0.113	-9.46	0.0561	0.227	92.046	Blues
TRYBHYT12903CD0790	0.0226	0.671	0.608	0.0	0.292	-8.052	0.308	0.674	123.473	Reggae
TRYBJME128F425DA4D	0.00439	0.679	0.882	0.0	0.254	-7.175	0.0364	0.899	127.109	Country
TRYBJZD12903CB5C04	0.765	0.283	0.464	0.000145	0.107	-9.046	0.0299	0.386	105.223	Folk
TRYBLOP12903CAFC9B	0.00151	0.63	0.813	0.944	0.111	-8.326	0.0496	0.411	194.04	Electronic
TRYBLXY12903CBE3D9	0.287	0.738	0.556	0.0	0.793	-11.599	0.486	0.785	89.66	Rap
TRYBNBD12903CF1AC7	0.757	0.463	0.721	0.000177	0.985	-7.243	0.106	0.369	123.336	Blues
TRYBOAH128F425CF14	0.954	0.745	0.38	0.422	0.0685	-13.12	0.0389	0.691	78.805	New Age
TRYBOUD128F426649B	0.194	0.72	0.554	0.0	0.127	-8.63	0.212	0.693	147.709	Reggae
TRYBOVZ128F92FBD57	0.849	0.424	0.235	0.816	0.111	-16.947	0.0341	0.105	102.946	Jazz
TRYBPEQ128F149EBBE	0.14	0.563	0.521	1.67e-06	0.349	-9.807	0.0277	0.602	134.544	Country
TRYBPOF128F4287567	0.614	0.131	0.636	0.953	0.0516	-15.715	0.0598	0.142	216.495	Electronic
TRYBQDO128F4247F1D	0.631	0.436	0.641	0.0	0.104	-10.236	0.139	0.627	116.537	Rap
TRYBRDM128F9347663	0.164	0.578	0.571	0.00361	0.0851	-7.766	0.0527	0.271	114.308	Blues
TRYBREA128F4298EFD	0.419	0.655	0.537	0.0	0.376	-10.261	0.315	0.541	111.301	Pop_Rock
TRYBSPN12903CB1506	0.697	0.752	0.23	0.0	0.227	-18.234	0.236	0.698	81.796	Vocal
TRYBTFL128EF352062	0.127	0.82	0.75	0.315	0.119	-7.775	0.0699	0.868	98.004	Electronic
TRYBUDK128F9312BAB	0.7	0.476	0.55	0.386	0.0526	-8.814	0.0362	0.321	130.007	Electronic
TRYBVNE12903CF2635	0.32	0.407	0.165	0.0	0.299	-16.375	0.0269	0.352	95.12	Country
TRYBVSU12903CEBD19	0.0707	0.649	0.731	0.00024	0.578	-8.956	0.051	0.919	171.771	Blues
TRYBWFP128F423CB4F	0.335	0.599	0.659	0.0	0.0859	-7.466	0.272	0.615	86.585	Reggae
TRYBWFW128F930887C	0.77	0.32	0.357	0.0	0.0795	-10.228	0.0329	0.662	83.135	Blues
TRYBXLA128F42654C5	1.21e-05	0.658	0.922	0.176	0.107	-10.082	0.0513	0.159	134.019	Electronic
TRYBXZP128F934CA8B	0.984	0.578	0.079	9.98e-06	0.117	-14.615	0.0603	0.512	96.995	Blues
TRYBYDL128F4238F3F	0.0296	0.808	0.762	0.0	0.326	-6.72	0.0564	0.886	74.05	Reggae
TRYBYZG128F4271C54	0.165	0.728	0.773	3.54e-05	0.316	-5.397	0.0344	0.687	108.49	Latin
TRYBZMB128F92E06EA	0.991	0.364	0.211	0.927	0.0877	-15.2	0.0516	0.114	78.941	Jazz
TRYCAZA128F428E556	0.261	0.531	0.679	0.0	0.763	-7.85	0.141	0.736	134.399	Latin
TRYCBLG128F4265B8F	0.865	0.306	0.185	0.000788	0.334	-14.938	0.0322	0.0712	137.628	RnB
TRYCCEN12903CF2A54	0.092	0.717	0.716	0.0	0.311	-6.256	0.178	0.822	98.024	RnB
TRYCCJQ128F92F9858	0.343	0.595	0.275	0.0	0.175	-17.109	0.0574	0.692	82.304	International
TRYCDHW128F148AD0C	0.311	0.723	0.414	0.626	0.117	-15.323	0.201	0.8	141.955	RnB
TRYCDPO128F932D4E9	0.102	0.865	0.65	2.84e-05	0.068	-4.802	0.17	0.464	90.009	Rap
TRYCFCU128F9308A1E	0.0636	0.865	0.434	0.0	0.0804	-8.053	0.161	0.635	135.955	Reggae
TRYCFEH128F92D911C	0.0218	0.658	0.669	1.44e-05	0.0629	-4.661	0.095	0.765	107.503	Blues
TRYCFIR128F42946D6	0.645	0.446	0.565	0.00334	0.17	-11.524	0.0343	0.769	135.999	Jazz
TRYCHFO128F933D47D	0.00383	0.693	0.432	0.0	0.0516	-10.381	0.45	0.612	131.211	Reggae
TRYCHSF128E0794D3A	0.186	0.805	0.777	0.823	0.133	-5.587	0.0775	0.25	103.783	Folk
TRYCHTM128F9331A17	0.338	0.903	0.607	0.0	0.0911	-11.552	0.244	0.828	90.862	Reggae
TRYCIXJ128F427B2CA	0.655	0.749	0.223	0.0185	0.129	-13.41	0.0653	0.2	96.772	Vocal
TRYCIZS128E0786379	0.625	0.615	0.35	2.64e-05	0.129	-8.385	0.0286	0.289	127.33	Pop_Rock
TRYCJDR128F422724A	0.84	0.652	0.298	0.0	0.116	-15.515	0.0329	0.674	120.014	Folk
TRYCKXG128F425F95E	0.799	0.336	0.343	0.765	0.0957	-20.469	0.0428	0.261	87.549	New Age
TRYCLGO12903CE46D0	0.981	0.163	0.087	0.876	0.0784	-16.22	0.0377	0.0504	135.897	Jazz
TRYCLRP128F426E238	0.108	0.458	0.86	1.44e-06	0.185	-10.015	0.0506	0.784	181.84	Country
TRYCLYT128F933F83F	0.34	0.735	0.862	0.00141	0.616	-5.466	0.259	0.546	93.484	Rap
TRYCMIG128F42367B0	0.958	0.21	0.0875	0.94	0.142	-18.511	0.039	0.0483	160.608	New Age
TRYCMJZ12903D0FF81	0.288	0.477	0.499	2.12e-05	0.285	-13.053	0.0323	0.435	151.658	Folk
TRYCMWR128F4261EB8	0.496	0.619	0.27	0.00175	0.292	-14.286	0.027	0.156	79.89	Country
TRYCODF128F93452D7	0.00849	0.521	0.592	0.423	0.331	-12.254	0.03	0.734	104.922	Folk
TRYCQBL128F92E2EA1	0.957	0.593	0.256	0.913	0.109	-13.728	0.058	0.559	138.34	Blues
TRYCQSC128F427CB24	0.988	0.738	0.0318	0.0	0.0964	-20.679	0.544	0.45	86.894	Folk
TRYCRQY128F148014B	0.854	0.488	0.534	0.0	0.285	-12.395	0.0548	0.825	69.831	RnB
TRYCRUW128E0787008	0.347	0.682	0.452	9.65e-05	0.154	-12.449	0.327	0.59	84.859	Rap
TRYCSJM128F4229ED1	0.983	0.308	0.0609	0.00339	0.112	-11.419	0.0354	0.161	99.771	Latin
TRYCTIT128F930B51D	0.721	0.354	0.64	0.00391	0.244	-6.97	0.0444	0.361	191.701	Country
TRYCTWJ12903CB62C4	0.263	0.866	0.886	0.000116	0.112	-4.876	0.0607	0.937	131.079	International
TRYCUDI128F92E90C1	0.066	0.43	0.594	0.000142	0.127	-7.855	0.0314	0.0593	80.019	Pop_Rock
TRYCVQN128F93388D9	0.728	0.686	0.618	0.0	0.167	-9.937	0.0406	0.874	99.999	Latin
TRYCWWB128F42981A6	0.924	0.598	0.345	0.906	0.0945	-16.781	0.0387	0.711	127.695	Jazz
TRYCXBL128F4270958	0.511	0.783	0.598	0.0	0.194	-6.662	0.0303	0.681	124.045	International
TRYCXII128F425C808	0.767	0.609	0.179	3.58e-05	0.115	-14.067	0.0304	0.214	101.899	Vocal
TRYCXZT128F4234FCC	0.193	0.911	0.836	0.000385	0.0896	-4.787	0.186	0.762	103.043	International
TRYCZLC128F424DB93	0.986	0.171	0.152	0.165	0.273	-16.003	0.0389	0.0622	81.601	New Age
TRYCZNS128F4220435	0.164	0.46	0.398	0.00257	0.0851	-11.117	0.0689	0.539	178.213	Blues
TRYDAHE12903D0ACAE	0.783	0.377	0.337	0.00248	0.0879	-11.533	0.0325	0.531	78.018	New Age
TRYDAKE128F4270252	0.665	0.805	0.171	3.26e-06	0.203	-14.595	0.0408	0.7	117.757	Country
TRYDAMM12903CE28D5	0.558	0.449	0.831	0.912	0.385	-14.104	0.274	0.244	117.507	Electronic
TRYDAZJ128F92F1505	0.294	0.77	0.715	2.75e-05	0.108	-7.03	0.032	0.575	123.935	Latin
TRYDBJE128F42579D6	0.00651	0.804	0.606	0.877	0.081	-8.811	0.0636	0.767	126.049	Electronic
TRYDCRU128F427D5EE	0.187	0.699	0.785	0.0	0.0566	-7.946	0.0542	0.876	146.004	RnB
TRYDCST128F424D848	0.852	0.597	0.343	0.239	0.0666	-12.574	0.0792	0.166	125.303	International
TRYDEHP128F4254D93	0.243	0.748	0.708	0.0	0.0948	-3.478	0.197	0.803	166.871	Reggae
TRYDESI128F933B06C	0.273	0.443	0.567	0.0	0.204	-5.454	0.0309	0.217	148.063	Latin
TRYDFZG12903CD15D4	0.24	0.812	0.727	1.02e-06	0.126	-4.0	0.0333	0.89	114.806	Latin
TRYDGJI128F930115F	0.406	0.5	0.533	0.745	0.194	-13.896	0.0294	0.504	169.978	New Age
TRYDGWA12903CA297C	0.0983	0.707	0.795	6.13e-06	0.35	-3.392	0.0378	0.817	139.246	RnB
TRYDHLB128F92C78E0	0.0534	0.705	0.651	0.00644	0.101	-8.255	0.0636	0.996	149.667	Reggae
TRYDHNA128F424F1E9	0.563	0.753	0.575	0.143	0.107	-9.545	0.0377	0.256	120.015	International
TRYDHUO128F14A4222	0.914	0.31	0.223	1.03e-05	0.151	-12.639	0.0329	0.173	178.211	Vocal
TRYDKFE128F4226F7B	0.228	0.74	0.843	0.0	0.109	-3.757	0.101	0.923	106.004	Pop_Rock
TRYDKRC128F421AD5C	0.0763	0.702	0.771	0.00445	0.38	-9.444	0.0324	0.966	127.963	Blues
TRYDKRU128F9336BD7	0.805	0.559	0.313	0.187	0.0696	-16.288	0.0312	0.558	133.996	New Age
TRYDKWP128F930F9D4	0.695	0.702	0.654	0.68	0.119	-11.486	0.0306	0.798	109.952	New Age
TRYDLKC128F9308D34	0.914	0.406	0.255	2.36e-06	0.841	-15.339	0.229	0.579	167.677	Vocal
TRYDMBH128F42365CF	0.0573	0.75	0.624	0.0	0.0882	-4.041	0.0433	0.928	88.847	Latin
TRYDMHQ128F429DB48	0.83	0.381	0.0645	0.917	0.362	-18.492	0.042	0.0655	128.941	Rap
TRYDNDT12903CC8E7C	0.00313	0.573	0.937	0.00277	0.0797	-4.362	0.238	0.92	87.257	Rap
TRYDNOB128F424B400	0.00662	0.302	0.676	0.0036	0.126	-13.372	0.0432	0.479	134.354	Pop_Rock
TRYDOXG128F933DC8A	0.00702	0.75	0.526	0.0	0.0327	-11.495	0.388	0.856	81.621	Reggae
TRYDPQG128F426EEAF	0.000184	0.811	0.469	0.805	0.062	-12.037	0.0573	0.573	124.872	Electronic
TRYDQBA128F4239E38	0.132	0.589	0.86	0.0	0.322	-4.657	0.144	0.679	93.002	Reggae
TRYDULQ128F421A7A1	0.00812	0.269	0.516	7.39e-05	0.114	-8.792	0.0293	0.262	75.432	Blues
TRYDVHA128F4280BCB	0.799	0.473	0.477	0.0	0.102	-13.644	0.159	0.418	113.875	Latin
TRYDVHI128F93268D6	0.00724	0.456	0.853	2.25e-05	0.195	-5.48	0.0285	0.731	99.138	Pop_Rock
TRYDVZU128E07924C0	0.426	0.637	0.843	0.00221	0.0848	-6.524	0.0387	0.589	111.081	Latin
TRYDWKP12903CF5339	0.299	0.582	0.711	0.0	0.28	-5.731	0.411	0.772	79.151	Reggae
TRYDXAO128F4284799	0.027	0.885	0.454	0.619	0.145	-8.732	0.0502	0.795	122.021	RnB
TRYDYFB128F424CD75	0.602	0.549	0.297	3.68e-05	0.168	-11.813	0.0346	0.58	109.765	RnB
TRYEACP128F428FCAE	0.0166	0.366	0.842	0.0002	0.294	-5.473	0.0637	0.808	103.81	Blues
TRYECYP128F148AD57	0.201	0.479	0.848	0.0	0.116	-5.952	0.0537	0.763	88.971	Country
TRYEEDD12903CD8E7B	0.0121	0.813	0.552	0.849	0.0725	-8.311	0.13	0.507	121.991	Electronic
TRYEEUA128E078BCE9	0.288	0.639	0.906	6.81e-05	0.118	-4.363	0.0426	0.882	120.677	Pop_Rock
TRYEFBU128F4268229	0.742	0.431	0.294	0.0	0.328	-12.577	0.0341	0.58	84.853	Latin
TRYEHFK128F14AC50F	0.0259	0.672	0.992	0.00233	0.328	-4.684	0.0434	0.918	135.017	Vocal
TRYEIYZ128F932DCFC	0.087	0.697	0.644	0.0	0.109	-8.866	0.357	0.645	172.01	Rap
TRYEKBH128F421E162	0.92	0.194	0.38	0.0	0.105	-8.527	0.0366	0.2	74.231	Vocal
TRYEKIM128F930F768	0.227	0.266	0.59	0.0288	0.372	-6.881	0.0322	0.0587	154.587	Reggae
TRYELKP12903CFB149	0.239	0.616	0.813	0.0913	0.0788	-9.968	0.0826	0.62	92.0	Jazz
TRYEMET128F92F86E3	0.00171	0.714	0.942	0.259	0.0424	-6.32	0.119	0.896	94.982	Electronic
TRYEPID128F425ED77	0.516	0.618	0.33	0.0225	0.261	-13.876	0.0278	0.172	90.033	International
TRYEPVW128F4289AFB	0.755	0.519	0.328	6.82e-05	0.158	-8.878	0.0426	0.583	124.542	Folk
TRYEQHG128F92C4ED8	0.00762	0.629	0.558	0.887	0.0648	-8.605	0.0404	0.533	123.992	Electronic
TRYEQSY128F426A5A2	0.562	0.367	0.639	0.0	0.268	-7.103	0.0566	0.482	104.147	RnB
TRYERGH128F93385F5	0.81	0.718	0.493	0.0	0.215	-7.628	0.0332	0.962	90.654	Country
TRYESHE12903CCDB81	0.921	0.249	0.282	0.000973	0.236	-10.671	0.0318	0.123	161.01	International
TRYESQF128F92E6E1B	0.857	0.13	0.0366	0.47	0.0895	-30.775	0.039	0.0329	84.497	New Age
TRYETKR128F4255C6A	0.627	0.816	0.628	0.00219	0.179	-9.645	0.059	0.833	92.082	Latin
TRYEUHK128F93139A3	0.966	0.265	0.0413	0.949	0.106	-24.325	0.0447	0.141	108.97	New Age
TRYEVCG128F429231A	0.152	0.782	0.506	0.0	0.0723	-7.015	0.0367	0.782	106.034	RnB
TRYEVOT12903CB81A0	0.354	0.358	0.81	0.937	0.11	-6.407	0.0326	0.815	156.934	Country
TRYEVSJ128F92E3B40	0.582	0.678	0.467	0.0	0.101	-7.91	0.0686	0.622	110.663	Vocal
TRYEXCA128F1491A75	0.044	0.764	0.457	0.894	0.118	-10.468	0.0301	0.657	120.005	New Age
TRYEXET128F92E34CE	0.514	0.679	0.414	4.63e-05	0.0538	-10.879	0.0433	0.787	81.181	Blues
TRYEXSL128F92E0F08	0.303	0.555	0.466	0.56	0.192	-10.236	0.0295	0.138	110.165	Jazz
TRYEYJE128F4276670	0.972	0.343	0.0208	0.903	0.0874	-23.409	0.0412	0.0732	94.161	New Age
TRYEYXS128F4272C51	0.992	0.38	0.146	0.923	0.102	-17.198	0.0514	0.196	139.949	New Age
TRYFAPP128E0783380	0.306	0.672	0.697	0.000739	0.116	-9.224	0.0347	0.908	91.181	Jazz
TRYFCLK12903CAAC64	0.229	0.794	0.709	0.0	0.29	-6.483	0.23	0.741	87.027	Reggae
TRYFDGU128F931B6A6	0.169	0.449	0.604	7.43e-06	0.0539	-11.081	0.0384	0.837	135.191	Blues
TRYFDUU128F147DFA1	0.609	0.769	0.354	0.0545	0.1	-12.599	0.0315	0.319	90.006	Jazz
TRYFDYU12903CB89B4	0.00035	0.511	0.914	0.261	0.593	-6.071	0.0573	0.657	172.974	Electronic
TRYFELG128F92F86D6	0.647	0.675	0.45	0.0	0.114	-9.419	0.0354	0.447	130.022	Folk
TRYFFFM128F425553A	0.506	0.51	0.671	0.00131	0.0839	-11.92	0.0583	0.813	79.878	RnB
TRYFFWX128F932DD35	0.421	0.815	0.845	0.0	0.352	-6.086	0.376	0.429	91.021	Rap
TRYFGCI128F4255543	0.295	0.791	0.526	0.00433	0.0506	-14.668	0.034	0.95	109.898	RnB
TRYFGGI128F92F6EB6	0.0543	0.749	0.55	0.000811	0.433	-8.375	0.465	0.934	77.971	Reggae
TRYFGHH128F148D301	0.934	0.195	0.285	0.922	0.11	-13.842	0.0358	0.0475	114.325	New Age
TRYFGWC128F92FAAB5	0.907	0.476	0.183	0.671	0.114	-15.47	0.035	0.158	77.064	Jazz
TRYFKEE128F42611F7	0.686	0.466	0.702	0.0498	0.137	-6.847	0.0329	0.671	91.649	Latin
TRYFKNQ128F931E484	0.121	0.495	0.599	0.000477	0.112	-6.615	0.025	0.318	80.01	Folk
TRYFMGZ128F92D24AB	0.555	0.655	0.353	0.000362	0.117	-14.845	0.0433	0.333	74.981	Latin
TRYFMUM128F422BBFA	0.0429	0.41	0.733	0.0	0.285	-4.26	0.0903	0.677	185.018	Pop_Rock
TRYFNBH12903CE15D1	0.964	0.736	0.0375	0.00198	0.131	-21.599	0.178	0.535	115.814	Folk
TRYFNDL128F426C44C	0.364	0.61	0.624	1.15e-06	0.123	-7.03	0.0488	0.633	130.868	RnB
TRYFNTG12903CA0699	0.095	0.585	0.529	0.352	0.305	-9.877	0.0302	0.235	130.711	Jazz
TRYFOBQ128F93381EB	0.633	0.475	0.464	0.255	0.0608	-9.088	0.0356	0.797	116.125	Latin
TRYFODH12903D0013E	0.204	0.762	0.652	0.00312	0.0913	-7.033	0.0868	0.927	102.964	RnB
TRYFQDO12903D096F1	0.0384	0.877	0.594	0.883	0.0547	-11.802	0.0727	0.965	121.493	Reggae
TRYFQNB128F933A66E	0.462	0.575	0.628	0.00296	0.233	-12.597	0.04	0.866	120.571	Blues
TRYFRNS128EF341042	0.321	0.452	0.352	1.07e-05	0.318	-15.886	0.0302	0.587	101.971	Jazz
TRYFSEI128F934EC95	0.532	0.528	0.377	0.0728	0.264	-11.633	0.0425	0.385	178.316	Blues
TRYFSQP12903CCD25B	0.492	0.708	0.443	0.000592	0.0402	-13.515	0.0979	0.889	88.103	RnB
TRYFSXC128F14548F1	0.0326	0.448	0.866	0.0	0.228	-5.268	0.158	0.608	89.634	International
TRYFTDN128F4292F36	0.204	0.52	0.419	0.0	0.0977	-7.186	0.0298	0.504	118.952	Country
TRYFUWA128F42605F3	0.681	0.571	0.801	0.0	0.106	-11.837	0.345	0.488	83.441	International
TRYFUXQ128F145BE40	0.992	0.278	0.0408	0.947	0.0642	-28.712	0.0325	0.0634	92.912	New Age
TRYFVKK128F4240FE8	0.00151	0.526	0.915	0.0	0.169	-3.59	0.0379	0.506	114.041	Latin
TRYFXCD128F1466817	0.00483	0.612	0.666	3.35e-05	0.135	-13.399	0.142	0.691	169.393	Rap
